images,label
cat.4785.jpg,1
cat.5722.jpg,1
dog.4323.jpg,0
dog.10864.jpg,0
cat.7794.jpg,1
dog.288.jpg,0
dog.6381.jpg,0
dog.1192.jpg,0
cat.8462.jpg,1
dog.5296.jpg,0
cat.1820.jpg,1
dog.5574.jpg,0
dog.9267.jpg,0
dog.10604.jpg,0
cat.7972.jpg,1
dog.3744.jpg,0
dog.8271.jpg,0
dog.9799.jpg,0
dog.2983.jpg,0
cat.0.jpg,1
cat.7685.jpg,1
dog.7815.jpg,0
cat.3178.jpg,1
cat.8859.jpg,1
cat.223.jpg,1
dog.8039.jpg,0
dog.8870.jpg,0
cat.9563.jpg,1
dog.11618.jpg,0
cat.10784.jpg,1
dog.11632.jpg,0
cat.12099.jpg,1
cat.3581.jpg,1
dog.10741.jpg,0
cat.1037.jpg,1
cat.5740.jpg,1
dog.3215.jpg,0
dog.12127.jpg,0
dog.8081.jpg,0
dog.10589.jpg,0
cat.117.jpg,1
cat.1913.jpg,1
dog.11652.jpg,0
cat.11318.jpg,1
cat.8681.jpg,1
dog.2536.jpg,0
dog.4997.jpg,0
cat.6261.jpg,1
dog.1338.jpg,0
cat.10778.jpg,1
cat.4968.jpg,1
dog.2243.jpg,0
cat.11808.jpg,1
dog.3762.jpg,0
dog.3759.jpg,0
cat.3452.jpg,1
cat.7804.jpg,1
cat.4424.jpg,1
dog.8888.jpg,0
dog.597.jpg,0
dog.9495.jpg,0
dog.5192.jpg,0
dog.1780.jpg,0
cat.7197.jpg,1
dog.5190.jpg,0
cat.7846.jpg,1
dog.784.jpg,0
dog.6094.jpg,0
cat.807.jpg,1
dog.8469.jpg,0
cat.3647.jpg,1
cat.10679.jpg,1
dog.9869.jpg,0
dog.3455.jpg,0
cat.5255.jpg,1
dog.982.jpg,0
cat.10345.jpg,1
cat.4949.jpg,1
cat.12346.jpg,1
cat.11007.jpg,1
cat.6790.jpg,1
dog.125.jpg,0
dog.4255.jpg,0
dog.3214.jpg,0
cat.10756.jpg,1
dog.7229.jpg,0
cat.571.jpg,1
cat.10029.jpg,1
cat.2557.jpg,1
dog.9132.jpg,0
cat.7102.jpg,1
cat.4422.jpg,1
dog.9518.jpg,0
cat.1379.jpg,1
dog.10725.jpg,0
dog.6382.jpg,0
dog.3836.jpg,0
dog.8949.jpg,0
dog.12423.jpg,0
dog.5497.jpg,0
cat.7382.jpg,1
cat.9669.jpg,1
dog.10186.jpg,0
cat.12457.jpg,1
cat.118.jpg,1
dog.12010.jpg,0
dog.3677.jpg,0
cat.1060.jpg,1
dog.10082.jpg,0
cat.4594.jpg,1
cat.8085.jpg,1
dog.3449.jpg,0
cat.2102.jpg,1
dog.3585.jpg,0
cat.4173.jpg,1
cat.2993.jpg,1
cat.7459.jpg,1
dog.2522.jpg,0
dog.3479.jpg,0
cat.7363.jpg,1
cat.8009.jpg,1
cat.5402.jpg,1
cat.9394.jpg,1
dog.3861.jpg,0
cat.3678.jpg,1
dog.1989.jpg,0
dog.12068.jpg,0
dog.8355.jpg,0
cat.4881.jpg,1
cat.3529.jpg,1
dog.2182.jpg,0
dog.4568.jpg,0
cat.4479.jpg,1
cat.2210.jpg,1
dog.10412.jpg,0
dog.275.jpg,0
cat.9877.jpg,1
dog.3767.jpg,0
cat.6131.jpg,1
cat.153.jpg,1
dog.12265.jpg,0
dog.8912.jpg,0
dog.1855.jpg,0
cat.480.jpg,1
cat.4026.jpg,1
dog.6854.jpg,0
cat.7163.jpg,1
cat.3049.jpg,1
cat.2795.jpg,1
dog.9089.jpg,0
dog.6401.jpg,0
cat.11881.jpg,1
cat.3470.jpg,1
dog.8749.jpg,0
cat.7284.jpg,1
dog.2573.jpg,0
dog.1479.jpg,0
cat.4232.jpg,1
dog.2022.jpg,0
cat.9946.jpg,1
cat.9086.jpg,1
dog.3608.jpg,0
cat.1346.jpg,1
cat.3567.jpg,1
dog.5807.jpg,0
dog.8777.jpg,0
dog.966.jpg,0
dog.12418.jpg,0
dog.10032.jpg,0
cat.1116.jpg,1
dog.3295.jpg,0
cat.11611.jpg,1
dog.3563.jpg,0
cat.5392.jpg,1
dog.10214.jpg,0
dog.2065.jpg,0
cat.10351.jpg,1
cat.4202.jpg,1
dog.6544.jpg,0
dog.2521.jpg,0
cat.5012.jpg,1
cat.10017.jpg,1
dog.6284.jpg,0
cat.12150.jpg,1
dog.6558.jpg,0
dog.6672.jpg,0
cat.6837.jpg,1
cat.5832.jpg,1
dog.5587.jpg,0
dog.7769.jpg,0
dog.3913.jpg,0
dog.234.jpg,0
cat.7673.jpg,1
dog.226.jpg,0
cat.2140.jpg,1
dog.6485.jpg,0
cat.10543.jpg,1
dog.4036.jpg,0
dog.5573.jpg,0
dog.6618.jpg,0
cat.4106.jpg,1
cat.10435.jpg,1
cat.1245.jpg,1
cat.6937.jpg,1
cat.1917.jpg,1
dog.1166.jpg,0
cat.11884.jpg,1
dog.9061.jpg,0
dog.6384.jpg,0
cat.1402.jpg,1
dog.9328.jpg,0
cat.11715.jpg,1
dog.11007.jpg,0
cat.3633.jpg,1
dog.2717.jpg,0
cat.5175.jpg,1
dog.6163.jpg,0
dog.9868.jpg,0
dog.10827.jpg,0
cat.4460.jpg,1
cat.7160.jpg,1
cat.8954.jpg,1
dog.5881.jpg,0
dog.3898.jpg,0
cat.6767.jpg,1
dog.6137.jpg,0
cat.11468.jpg,1
cat.1839.jpg,1
cat.7456.jpg,1
dog.11862.jpg,0
dog.10101.jpg,0
dog.4789.jpg,0
cat.2705.jpg,1
dog.4277.jpg,0
cat.10638.jpg,1
dog.2179.jpg,0
dog.5876.jpg,0
cat.12244.jpg,1
cat.9262.jpg,1
cat.6204.jpg,1
cat.4606.jpg,1
cat.6793.jpg,1
cat.9156.jpg,1
dog.2876.jpg,0
cat.1511.jpg,1
dog.12067.jpg,0
dog.3596.jpg,0
cat.11480.jpg,1
cat.9260.jpg,1
dog.11505.jpg,0
cat.11350.jpg,1
cat.6460.jpg,1
dog.4179.jpg,0
cat.12249.jpg,1
dog.5884.jpg,0
cat.12066.jpg,1
cat.8612.jpg,1
cat.1035.jpg,1
dog.2030.jpg,0
dog.6757.jpg,0
dog.2235.jpg,0
dog.12057.jpg,0
cat.301.jpg,1
dog.9147.jpg,0
cat.3899.jpg,1
dog.893.jpg,0
cat.8618.jpg,1
cat.3510.jpg,1
dog.7486.jpg,0
cat.6496.jpg,1
dog.4048.jpg,0
cat.5532.jpg,1
cat.3700.jpg,1
cat.1989.jpg,1
cat.2940.jpg,1
cat.5233.jpg,1
dog.1580.jpg,0
cat.2721.jpg,1
dog.4766.jpg,0
cat.6651.jpg,1
dog.8676.jpg,0
cat.11008.jpg,1
dog.4012.jpg,0
dog.1482.jpg,0
dog.611.jpg,0
dog.2025.jpg,0
cat.4518.jpg,1
dog.1267.jpg,0
dog.9860.jpg,0
cat.1867.jpg,1
dog.8595.jpg,0
dog.11135.jpg,0
cat.10099.jpg,1
dog.1850.jpg,0
dog.1466.jpg,0
cat.7831.jpg,1
dog.4445.jpg,0
dog.593.jpg,0
cat.11817.jpg,1
cat.4867.jpg,1
dog.3885.jpg,0
dog.12360.jpg,0
dog.7910.jpg,0
cat.8292.jpg,1
dog.12011.jpg,0
cat.7254.jpg,1
dog.11166.jpg,0
cat.9481.jpg,1
cat.6772.jpg,1
dog.3723.jpg,0
cat.2980.jpg,1
cat.1590.jpg,1
cat.2487.jpg,1
dog.6634.jpg,0
cat.5841.jpg,1
cat.7868.jpg,1
cat.12296.jpg,1
cat.10149.jpg,1
cat.6764.jpg,1
cat.10815.jpg,1
dog.3715.jpg,0
cat.6844.jpg,1
cat.482.jpg,1
dog.11325.jpg,0
cat.3914.jpg,1
cat.1256.jpg,1
cat.12383.jpg,1
dog.1129.jpg,0
cat.1857.jpg,1
cat.3808.jpg,1
dog.6599.jpg,0
cat.10459.jpg,1
dog.1811.jpg,0
cat.8935.jpg,1
dog.11965.jpg,0
dog.1590.jpg,0
cat.4792.jpg,1
cat.11647.jpg,1
cat.7634.jpg,1
dog.1033.jpg,0
cat.695.jpg,1
cat.10273.jpg,1
cat.10722.jpg,1
cat.4779.jpg,1
dog.5225.jpg,0
cat.2481.jpg,1
dog.12383.jpg,0
cat.3184.jpg,1
dog.9273.jpg,0
cat.10796.jpg,1
cat.2229.jpg,1
cat.11213.jpg,1
cat.1518.jpg,1
dog.7606.jpg,0
dog.12234.jpg,0
cat.12360.jpg,1
cat.2815.jpg,1
dog.7600.jpg,0
cat.6944.jpg,1
dog.8293.jpg,0
cat.2657.jpg,1
dog.5193.jpg,0
dog.9598.jpg,0
cat.10278.jpg,1
dog.6201.jpg,0
cat.7668.jpg,1
dog.527.jpg,0
dog.7313.jpg,0
dog.1239.jpg,0
dog.8228.jpg,0
dog.5316.jpg,0
cat.3981.jpg,1
dog.1936.jpg,0
cat.3128.jpg,1
dog.7803.jpg,0
dog.308.jpg,0
cat.1002.jpg,1
cat.8114.jpg,1
cat.7844.jpg,1
dog.4040.jpg,0
cat.1654.jpg,1
dog.12055.jpg,0
cat.1723.jpg,1
dog.2184.jpg,0
cat.6314.jpg,1
cat.2712.jpg,1
dog.2402.jpg,0
cat.11111.jpg,1
dog.6017.jpg,0
cat.9329.jpg,1
dog.8118.jpg,0
dog.93.jpg,0
dog.9677.jpg,0
dog.5025.jpg,0
cat.8421.jpg,1
dog.3496.jpg,0
dog.757.jpg,0
dog.12167.jpg,0
cat.4940.jpg,1
cat.5145.jpg,1
cat.6814.jpg,1
cat.4228.jpg,1
dog.32.jpg,0
cat.3531.jpg,1
dog.5075.jpg,0
dog.9189.jpg,0
cat.2115.jpg,1
cat.12433.jpg,1
dog.6515.jpg,0
dog.9555.jpg,0
cat.2411.jpg,1
cat.148.jpg,1
cat.3949.jpg,1
cat.2672.jpg,1
cat.10749.jpg,1
cat.3794.jpg,1
cat.5462.jpg,1
cat.2924.jpg,1
cat.8005.jpg,1
cat.5743.jpg,1
cat.7445.jpg,1
cat.10101.jpg,1
dog.5148.jpg,0
dog.3315.jpg,0
cat.4475.jpg,1
cat.3103.jpg,1
cat.10732.jpg,1
cat.8600.jpg,1
cat.10080.jpg,1
dog.931.jpg,0
cat.4665.jpg,1
cat.7764.jpg,1
cat.3000.jpg,1
cat.11947.jpg,1
cat.2009.jpg,1
dog.6822.jpg,0
dog.3468.jpg,0
dog.9282.jpg,0
cat.9229.jpg,1
dog.3306.jpg,0
dog.3598.jpg,0
cat.7968.jpg,1
dog.6494.jpg,0
cat.8090.jpg,1
cat.12301.jpg,1
dog.10585.jpg,0
cat.7723.jpg,1
dog.8413.jpg,0
dog.11624.jpg,0
cat.11464.jpg,1
cat.11624.jpg,1
cat.10556.jpg,1
cat.4690.jpg,1
cat.12273.jpg,1
dog.1745.jpg,0
dog.5166.jpg,0
cat.7096.jpg,1
dog.6743.jpg,0
cat.1182.jpg,1
dog.1669.jpg,0
dog.7291.jpg,0
cat.10676.jpg,1
dog.9576.jpg,0
dog.10841.jpg,0
cat.2515.jpg,1
dog.1449.jpg,0
dog.2519.jpg,0
cat.1548.jpg,1
dog.2617.jpg,0
dog.10618.jpg,0
cat.9582.jpg,1
cat.8850.jpg,1
dog.11909.jpg,0
cat.4314.jpg,1
cat.9953.jpg,1
dog.1235.jpg,0
cat.4886.jpg,1
cat.6704.jpg,1
dog.6271.jpg,0
dog.3316.jpg,0
dog.11791.jpg,0
dog.7737.jpg,0
dog.6340.jpg,0
cat.4148.jpg,1
dog.7981.jpg,0
dog.11933.jpg,0
cat.9228.jpg,1
dog.4392.jpg,0
dog.608.jpg,0
cat.11728.jpg,1
cat.1685.jpg,1
dog.6606.jpg,0
cat.11504.jpg,1
cat.11535.jpg,1
dog.9981.jpg,0
cat.8719.jpg,1
cat.1525.jpg,1
cat.435.jpg,1
cat.11226.jpg,1
cat.3535.jpg,1
dog.2193.jpg,0
cat.4086.jpg,1
dog.2514.jpg,0
cat.12173.jpg,1
dog.7700.jpg,0
dog.2972.jpg,0
cat.3689.jpg,1
cat.664.jpg,1
cat.7766.jpg,1
dog.11368.jpg,0
dog.6847.jpg,0
cat.1843.jpg,1
dog.8323.jpg,0
cat.5609.jpg,1
dog.2871.jpg,0
cat.1359.jpg,1
dog.3106.jpg,0
dog.6694.jpg,0
dog.6059.jpg,0
dog.556.jpg,0
cat.10277.jpg,1
cat.2892.jpg,1
dog.11996.jpg,0
cat.4539.jpg,1
cat.7039.jpg,1
cat.8424.jpg,1
cat.950.jpg,1
cat.3972.jpg,1
dog.11748.jpg,0
dog.6414.jpg,0
cat.4930.jpg,1
dog.6753.jpg,0
dog.36.jpg,0
cat.9680.jpg,1
dog.2850.jpg,0
cat.8769.jpg,1
cat.10365.jpg,1
dog.6560.jpg,0
cat.4199.jpg,1
dog.3924.jpg,0
cat.12153.jpg,1
cat.9244.jpg,1
dog.5475.jpg,0
cat.1571.jpg,1
cat.5263.jpg,1
dog.1007.jpg,0
dog.6069.jpg,0
cat.5542.jpg,1
dog.11450.jpg,0
cat.7669.jpg,1
cat.5757.jpg,1
cat.11397.jpg,1
cat.11548.jpg,1
dog.2323.jpg,0
cat.1736.jpg,1
cat.2044.jpg,1
cat.7425.jpg,1
dog.6964.jpg,0
dog.12062.jpg,0
cat.6568.jpg,1
cat.11589.jpg,1
cat.6779.jpg,1
cat.6874.jpg,1
dog.3120.jpg,0
cat.5749.jpg,1
cat.1305.jpg,1
dog.5036.jpg,0
dog.9261.jpg,0
cat.1613.jpg,1
cat.395.jpg,1
cat.2499.jpg,1
cat.1732.jpg,1
dog.3923.jpg,0
dog.3782.jpg,0
dog.114.jpg,0
dog.8428.jpg,0
cat.855.jpg,1
dog.1733.jpg,0
cat.8835.jpg,1
cat.10398.jpg,1
cat.9981.jpg,1
cat.6285.jpg,1
dog.6597.jpg,0
dog.11337.jpg,0
cat.9480.jpg,1
cat.2252.jpg,1
dog.7523.jpg,0
dog.10797.jpg,0
dog.9886.jpg,0
dog.11603.jpg,0
dog.11253.jpg,0
dog.3709.jpg,0
dog.5351.jpg,0
cat.3404.jpg,1
cat.180.jpg,1
dog.2488.jpg,0
cat.543.jpg,1
dog.2933.jpg,0
cat.808.jpg,1
cat.8278.jpg,1
cat.1193.jpg,1
cat.5262.jpg,1
dog.3982.jpg,0
dog.11995.jpg,0
dog.4763.jpg,0
dog.726.jpg,0
dog.11655.jpg,0
dog.3791.jpg,0
dog.9795.jpg,0
dog.2426.jpg,0
cat.12406.jpg,1
cat.972.jpg,1
cat.9179.jpg,1
cat.1045.jpg,1
dog.4186.jpg,0
dog.6616.jpg,0
dog.4366.jpg,0
dog.6009.jpg,0
dog.17.jpg,0
cat.10775.jpg,1
dog.3109.jpg,0
dog.9798.jpg,0
dog.2401.jpg,0
dog.7044.jpg,0
cat.11353.jpg,1
cat.6509.jpg,1
dog.10465.jpg,0
cat.1524.jpg,1
cat.3586.jpg,1
cat.1487.jpg,1
cat.8537.jpg,1
cat.7832.jpg,1
dog.2578.jpg,0
dog.7960.jpg,0
cat.10774.jpg,1
cat.10082.jpg,1
dog.740.jpg,0
dog.2587.jpg,0
dog.12143.jpg,0
dog.2730.jpg,0
cat.1103.jpg,1
dog.8034.jpg,0
dog.11583.jpg,0
cat.7087.jpg,1
dog.11786.jpg,0
dog.12018.jpg,0
dog.8584.jpg,0
dog.1766.jpg,0
dog.8241.jpg,0
cat.5792.jpg,1
cat.5326.jpg,1
cat.1328.jpg,1
cat.299.jpg,1
cat.9748.jpg,1
cat.7239.jpg,1
dog.7068.jpg,0
cat.7757.jpg,1
dog.9511.jpg,0
cat.5183.jpg,1
dog.6036.jpg,0
dog.10637.jpg,0
dog.9601.jpg,0
dog.12421.jpg,0
cat.499.jpg,1
dog.11334.jpg,0
dog.5794.jpg,0
dog.6467.jpg,0
dog.8816.jpg,0
dog.5565.jpg,0
cat.10358.jpg,1
dog.10489.jpg,0
dog.11897.jpg,0
dog.8022.jpg,0
dog.2440.jpg,0
cat.11802.jpg,1
dog.986.jpg,0
cat.11486.jpg,1
dog.3779.jpg,0
cat.6472.jpg,1
cat.9891.jpg,1
cat.3240.jpg,1
dog.3012.jpg,0
cat.6896.jpg,1
dog.7266.jpg,0
dog.4865.jpg,0
cat.4678.jpg,1
cat.11948.jpg,1
dog.7466.jpg,0
cat.3835.jpg,1
cat.11592.jpg,1
cat.3057.jpg,1
dog.1672.jpg,0
cat.4183.jpg,1
dog.10165.jpg,0
dog.2353.jpg,0
dog.1971.jpg,0
dog.2881.jpg,0
dog.12340.jpg,0
cat.428.jpg,1
cat.10369.jpg,1
cat.1512.jpg,1
cat.3005.jpg,1
cat.7851.jpg,1
dog.9586.jpg,0
dog.1636.jpg,0
dog.8973.jpg,0
dog.1915.jpg,0
dog.5168.jpg,0
dog.1854.jpg,0
dog.12444.jpg,0
cat.1921.jpg,1
dog.8652.jpg,0
dog.8030.jpg,0
cat.5977.jpg,1
cat.2078.jpg,1
dog.10678.jpg,0
cat.11107.jpg,1
cat.3415.jpg,1
dog.6209.jpg,0
dog.12409.jpg,0
cat.1292.jpg,1
cat.8782.jpg,1
dog.6675.jpg,0
cat.9416.jpg,1
cat.3206.jpg,1
cat.5366.jpg,1
cat.7452.jpg,1
dog.851.jpg,0
cat.3443.jpg,1
cat.5371.jpg,1
dog.2889.jpg,0
dog.5221.jpg,0
dog.8975.jpg,0
dog.599.jpg,0
cat.5343.jpg,1
cat.8267.jpg,1
dog.6273.jpg,0
dog.11953.jpg,0
dog.5615.jpg,0
dog.11438.jpg,0
cat.3319.jpg,1
dog.322.jpg,0
dog.5169.jpg,0
dog.3100.jpg,0
cat.5257.jpg,1
cat.11521.jpg,1
dog.8661.jpg,0
cat.5507.jpg,1
cat.5499.jpg,1
dog.8774.jpg,0
cat.2228.jpg,1
dog.2270.jpg,0
cat.178.jpg,1
cat.5901.jpg,1
cat.3210.jpg,1
dog.1189.jpg,0
cat.7946.jpg,1
cat.6392.jpg,1
cat.7189.jpg,1
dog.10062.jpg,0
dog.11718.jpg,0
cat.11499.jpg,1
cat.7625.jpg,1
cat.8609.jpg,1
dog.4527.jpg,0
dog.6884.jpg,0
cat.11203.jpg,1
cat.6298.jpg,1
cat.11664.jpg,1
cat.269.jpg,1
cat.6114.jpg,1
dog.5510.jpg,0
cat.5795.jpg,1
cat.2215.jpg,1
dog.11295.jpg,0
dog.11054.jpg,0
cat.490.jpg,1
cat.1162.jpg,1
cat.12268.jpg,1
dog.11150.jpg,0
cat.3518.jpg,1
dog.9227.jpg,0
cat.492.jpg,1
dog.8007.jpg,0
dog.6909.jpg,0
dog.7575.jpg,0
cat.8087.jpg,1
cat.3171.jpg,1
cat.903.jpg,1
dog.11188.jpg,0
dog.3304.jpg,0
dog.5211.jpg,0
cat.11275.jpg,1
cat.11900.jpg,1
cat.6908.jpg,1
cat.7307.jpg,1
dog.5521.jpg,0
cat.11498.jpg,1
cat.8848.jpg,1
cat.8922.jpg,1
dog.8510.jpg,0
dog.725.jpg,0
dog.11928.jpg,0
cat.72.jpg,1
cat.7859.jpg,1
cat.2957.jpg,1
dog.11039.jpg,0
dog.10281.jpg,0
dog.1844.jpg,0
dog.3423.jpg,0
cat.2341.jpg,1
dog.3847.jpg,0
dog.841.jpg,0
dog.5964.jpg,0
cat.2323.jpg,1
cat.7218.jpg,1
cat.2752.jpg,1
cat.12156.jpg,1
dog.1768.jpg,0
dog.10419.jpg,0
dog.9054.jpg,0
dog.7597.jpg,0
cat.2968.jpg,1
cat.2304.jpg,1
dog.11524.jpg,0
dog.2175.jpg,0
dog.11098.jpg,0
cat.7636.jpg,1
dog.6449.jpg,0
cat.9269.jpg,1
cat.1038.jpg,1
dog.4272.jpg,0
dog.6367.jpg,0
dog.11421.jpg,0
cat.5987.jpg,1
cat.6968.jpg,1
cat.165.jpg,1
cat.138.jpg,1
dog.4853.jpg,0
cat.8579.jpg,1
cat.4661.jpg,1
cat.7440.jpg,1
cat.11320.jpg,1
dog.1306.jpg,0
dog.5663.jpg,0
dog.2252.jpg,0
cat.3796.jpg,1
dog.1245.jpg,0
cat.2536.jpg,1
cat.11162.jpg,1
dog.10053.jpg,0
cat.2576.jpg,1
dog.7374.jpg,0
dog.1180.jpg,0
cat.7227.jpg,1
cat.576.jpg,1
cat.7383.jpg,1
dog.9580.jpg,0
dog.3703.jpg,0
cat.10416.jpg,1
cat.11102.jpg,1
dog.6190.jpg,0
dog.4519.jpg,0
dog.3963.jpg,0
cat.3375.jpg,1
dog.8748.jpg,0
cat.3154.jpg,1
dog.1264.jpg,0
dog.6817.jpg,0
dog.5602.jpg,0
cat.1475.jpg,1
cat.6604.jpg,1
dog.9156.jpg,0
dog.2685.jpg,0
cat.5807.jpg,1
dog.11801.jpg,0
dog.8558.jpg,0
dog.8795.jpg,0
cat.1089.jpg,1
cat.373.jpg,1
dog.3906.jpg,0
cat.11029.jpg,1
cat.6714.jpg,1
cat.5265.jpg,1
cat.8321.jpg,1
dog.6993.jpg,0
cat.7292.jpg,1
dog.6738.jpg,0
cat.4694.jpg,1
cat.11928.jpg,1
cat.9907.jpg,1
dog.3827.jpg,0
cat.5342.jpg,1
cat.7951.jpg,1
dog.11377.jpg,0
cat.6875.jpg,1
cat.5178.jpg,1
cat.1194.jpg,1
dog.2974.jpg,0
cat.1771.jpg,1
cat.9490.jpg,1
dog.7000.jpg,0
cat.7300.jpg,1
dog.11268.jpg,0
dog.8356.jpg,0
dog.3961.jpg,0
cat.9939.jpg,1
dog.4362.jpg,0
cat.3145.jpg,1
cat.10946.jpg,1
dog.7809.jpg,0
dog.12496.jpg,0
dog.6031.jpg,0
cat.3701.jpg,1
dog.9960.jpg,0
dog.3733.jpg,0
cat.3179.jpg,1
cat.3842.jpg,1
cat.5184.jpg,1
cat.11834.jpg,1
cat.379.jpg,1
dog.5549.jpg,0
cat.1591.jpg,1
dog.10557.jpg,0
cat.2730.jpg,1
dog.4927.jpg,0
dog.4875.jpg,0
dog.1940.jpg,0
dog.6092.jpg,0
cat.10729.jpg,1
dog.3558.jpg,0
dog.10005.jpg,0
cat.552.jpg,1
cat.3582.jpg,1
dog.9497.jpg,0
cat.10915.jpg,1
dog.380.jpg,0
cat.12449.jpg,1
cat.9339.jpg,1
dog.12009.jpg,0
cat.10158.jpg,1
cat.469.jpg,1
cat.5202.jpg,1
cat.393.jpg,1
cat.477.jpg,1
cat.8913.jpg,1
cat.679.jpg,1
dog.6451.jpg,0
cat.8735.jpg,1
cat.11221.jpg,1
dog.7263.jpg,0
dog.8226.jpg,0
dog.11759.jpg,0
cat.1274.jpg,1
cat.4469.jpg,1
cat.7781.jpg,1
dog.5117.jpg,0
dog.450.jpg,0
cat.6027.jpg,1
dog.5496.jpg,0
cat.1353.jpg,1
cat.9828.jpg,1
cat.12016.jpg,1
cat.11901.jpg,1
dog.2584.jpg,0
dog.9318.jpg,0
cat.8531.jpg,1
cat.791.jpg,1
cat.5688.jpg,1
dog.4891.jpg,0
cat.5313.jpg,1
dog.7459.jpg,0
dog.1413.jpg,0
cat.1211.jpg,1
dog.549.jpg,0
cat.2172.jpg,1
dog.12293.jpg,0
cat.7367.jpg,1
cat.10083.jpg,1
cat.685.jpg,1
cat.8487.jpg,1
cat.10808.jpg,1
dog.8547.jpg,0
cat.1263.jpg,1
dog.8861.jpg,0
cat.4674.jpg,1
dog.7760.jpg,0
dog.2019.jpg,0
cat.9628.jpg,1
cat.8707.jpg,1
dog.8656.jpg,0
cat.9154.jpg,1
cat.8844.jpg,1
cat.7613.jpg,1
cat.2753.jpg,1
cat.5086.jpg,1
dog.4669.jpg,0
cat.3384.jpg,1
cat.8837.jpg,1
cat.3663.jpg,1
cat.9434.jpg,1
cat.1145.jpg,1
dog.8560.jpg,0
cat.9865.jpg,1
dog.8693.jpg,0
cat.5729.jpg,1
cat.3887.jpg,1
dog.9665.jpg,0
dog.11735.jpg,0
dog.8834.jpg,0
cat.7881.jpg,1
dog.1812.jpg,0
dog.6448.jpg,0
cat.3017.jpg,1
cat.12245.jpg,1
dog.11466.jpg,0
dog.11726.jpg,0
cat.9602.jpg,1
cat.4645.jpg,1
cat.6799.jpg,1
cat.4520.jpg,1
cat.3126.jpg,1
dog.1945.jpg,0
dog.1731.jpg,0
cat.9070.jpg,1
cat.3929.jpg,1
dog.12479.jpg,0
cat.11355.jpg,1
dog.11982.jpg,0
dog.5212.jpg,0
cat.9307.jpg,1
dog.4896.jpg,0
cat.4736.jpg,1
cat.8480.jpg,1
dog.1132.jpg,0
cat.392.jpg,1
dog.10624.jpg,0
cat.4894.jpg,1
cat.986.jpg,1
cat.4347.jpg,1
dog.4299.jpg,0
dog.4326.jpg,0
dog.5948.jpg,0
cat.4458.jpg,1
dog.10926.jpg,0
cat.3077.jpg,1
cat.8860.jpg,1
dog.8234.jpg,0
dog.10311.jpg,0
dog.3707.jpg,0
dog.6282.jpg,0
dog.3624.jpg,0
cat.7943.jpg,1
cat.6410.jpg,1
dog.11926.jpg,0
dog.10011.jpg,0
cat.5119.jpg,1
dog.3230.jpg,0
cat.6044.jpg,1
cat.2561.jpg,1
dog.6564.jpg,0
cat.11169.jpg,1
dog.11271.jpg,0
dog.2263.jpg,0
cat.7871.jpg,1
cat.10182.jpg,1
dog.11633.jpg,0
dog.1150.jpg,0
dog.3029.jpg,0
cat.8858.jpg,1
dog.12333.jpg,0
cat.2853.jpg,1
cat.298.jpg,1
cat.7719.jpg,1
cat.6294.jpg,1
cat.2695.jpg,1
cat.5613.jpg,1
cat.3259.jpg,1
dog.9375.jpg,0
dog.9331.jpg,0
cat.3979.jpg,1
dog.8171.jpg,0
cat.3815.jpg,1
cat.750.jpg,1
dog.12158.jpg,0
cat.2299.jpg,1
dog.6413.jpg,0
cat.1950.jpg,1
dog.5701.jpg,0
dog.6932.jpg,0
dog.1123.jpg,0
cat.10254.jpg,1
dog.6861.jpg,0
dog.2324.jpg,0
dog.5249.jpg,0
dog.4656.jpg,0
cat.11996.jpg,1
cat.7354.jpg,1
dog.3828.jpg,0
cat.5348.jpg,1
dog.12061.jpg,0
dog.2246.jpg,0
dog.12076.jpg,0
dog.12483.jpg,0
dog.2795.jpg,0
dog.9233.jpg,0
dog.5779.jpg,0
cat.11084.jpg,1
dog.11564.jpg,0
cat.2659.jpg,1
cat.3264.jpg,1
cat.11742.jpg,1
dog.377.jpg,0
cat.805.jpg,1
cat.11140.jpg,1
dog.10461.jpg,0
dog.1328.jpg,0
dog.4906.jpg,0
cat.1268.jpg,1
cat.6416.jpg,1
cat.4905.jpg,1
dog.8923.jpg,0
dog.928.jpg,0
dog.4112.jpg,0
cat.8647.jpg,1
dog.573.jpg,0
cat.5801.jpg,1
dog.11751.jpg,0
dog.7880.jpg,0
cat.9743.jpg,1
dog.11292.jpg,0
cat.12379.jpg,1
cat.3823.jpg,1
dog.5852.jpg,0
cat.3099.jpg,1
dog.10527.jpg,0
dog.3881.jpg,0
cat.11883.jpg,1
cat.5033.jpg,1
dog.11131.jpg,0
dog.7432.jpg,0
cat.6380.jpg,1
dog.4187.jpg,0
dog.8609.jpg,0
dog.8456.jpg,0
dog.2021.jpg,0
cat.210.jpg,1
cat.8086.jpg,1
cat.776.jpg,1
cat.7927.jpg,1
cat.8549.jpg,1
cat.6988.jpg,1
cat.3339.jpg,1
dog.9452.jpg,0
cat.11026.jpg,1
cat.3001.jpg,1
cat.3445.jpg,1
cat.613.jpg,1
dog.12221.jpg,0
dog.6028.jpg,0
dog.7428.jpg,0
dog.4585.jpg,0
dog.5121.jpg,0
dog.1676.jpg,0
cat.1523.jpg,1
dog.325.jpg,0
dog.10224.jpg,0
dog.4609.jpg,0
cat.5217.jpg,1
cat.1559.jpg,1
cat.9446.jpg,1
dog.10494.jpg,0
dog.5729.jpg,0
